,N1,N2,N3,N4,N5,E1,E2,Winner,Winning Serie,Gain
2969,39.0,4.0,18.0,1.0,23.0,10.0,11.0,0.0,0.0,0.0
2970,12.0,37.0,40.0,4.0,35.0,4.0,10.0,0.0,0.0,0.0
2971,20.0,47.0,8.0,38.0,39.0,8.0,2.0,0.0,0.0,0.0
2972,9.0,18.0,5.0,25.0,39.0,9.0,4.0,0.0,0.0,0.0
2973,39.0,19.0,15.0,35.0,5.0,9.0,12.0,0.0,0.0,0.0
2974,18.0,42.0,5.0,12.0,47.0,7.0,8.0,0.0,0.0,0.0
2975,26.0,30.0,22.0,40.0,13.0,5.0,6.0,0.0,0.0,0.0
2976,39.0,15.0,3.0,29.0,33.0,6.0,8.0,0.0,0.0,0.0
2977,4.0,40.0,36.0,22.0,18.0,9.0,6.0,0.0,0.0,0.0
2978,9.0,16.0,3.0,7.0,12.0,9.0,12.0,0.0,0.0,0.0
2979,41.0,26.0,16.0,20.0,39.0,7.0,5.0,0.0,0.0,0.0
2980,16.0,29.0,9.0,31.0,46.0,2.0,5.0,0.0,0.0,0.0
2981,27.0,11.0,14.0,7.0,13.0,7.0,6.0,0.0,0.0,0.0
2982,34.0,38.0,39.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0
2983,13.0,47.0,6.0,20.0,14.0,9.0,4.0,0.0,0.0,0.0
2984,27.0,35.0,31.0,7.0,23.0,7.0,5.0,0.0,0.0,0.0
2985,5.0,26.0,50.0,9.0,40.0,7.0,4.0,0.0,0.0,0.0
2986,24.0,43.0,31.0,5.0,13.0,6.0,1.0,0.0,0.0,0.0
2987,40.0,36.0,9.0,38.0,22.0,3.0,6.0,0.0,0.0,0.0
2988,7.0,19.0,48.0,50.0,34.0,6.0,12.0,0.0,0.0,0.0
2989,8.0,25.0,9.0,39.0,37.0,6.0,8.0,0.0,0.0,0.0
2990,44.0,13.0,48.0,30.0,3.0,3.0,4.0,0.0,0.0,0.0
2991,28.0,34.0,45.0,36.0,16.0,5.0,7.0,0.0,0.0,0.0
2992,50.0,49.0,39.0,46.0,36.0,8.0,9.0,0.0,0.0,0.0
2993,22.0,15.0,37.0,16.0,12.0,10.0,1.0,0.0,0.0,0.0
2994,22.0,27.0,44.0,39.0,34.0,9.0,7.0,0.0,0.0,0.0
2995,25.0,34.0,17.0,2.0,8.0,1.0,4.0,0.0,0.0,0.0
2996,18.0,26.0,16.0,28.0,14.0,7.0,8.0,0.0,0.0,0.0
2997,18.0,3.0,9.0,34.0,50.0,12.0,5.0,0.0,0.0,0.0
2998,3.0,29.0,46.0,42.0,31.0,2.0,7.0,0.0,0.0,0.0
2999,42.0,41.0,24.0,50.0,25.0,7.0,2.0,0.0,0.0,0.0
3000,31.0,19.0,26.0,27.0,11.0,4.0,1.0,0.0,0.0,0.0
3001,23.0,6.0,49.0,3.0,50.0,3.0,6.0,0.0,0.0,0.0
3002,48.0,9.0,3.0,17.0,36.0,6.0,2.0,0.0,0.0,0.0
3003,31.0,30.0,44.0,20.0,6.0,8.0,1.0,0.0,0.0,0.0
3004,9.0,8.0,20.0,21.0,48.0,6.0,2.0,0.0,0.0,0.0
3005,26.0,18.0,34.0,27.0,21.0,8.0,7.0,0.0,0.0,0.0
3006,17.0,38.0,34.0,39.0,18.0,9.0,10.0,0.0,0.0,0.0
3007,15.0,27.0,23.0,48.0,31.0,7.0,5.0,0.0,0.0,0.0
3008,4.0,42.0,1.0,45.0,48.0,12.0,11.0,0.0,0.0,0.0
3009,42.0,12.0,9.0,49.0,34.0,2.0,11.0,0.0,0.0,0.0
3010,14.0,45.0,34.0,16.0,42.0,9.0,2.0,0.0,0.0,0.0
3011,15.0,36.0,10.0,27.0,49.0,6.0,8.0,0.0,0.0,0.0
3012,11.0,30.0,24.0,16.0,47.0,2.0,9.0,0.0,0.0,0.0
3013,32.0,46.0,33.0,19.0,9.0,9.0,2.0,0.0,0.0,0.0
3014,41.0,47.0,44.0,42.0,38.0,8.0,1.0,0.0,0.0,0.0
3015,16.0,34.0,22.0,39.0,41.0,8.0,6.0,0.0,0.0,0.0
3016,38.0,39.0,43.0,29.0,41.0,9.0,6.0,0.0,0.0,0.0
3017,33.0,16.0,23.0,5.0,28.0,1.0,2.0,0.0,0.0,0.0
3018,17.0,34.0,46.0,7.0,35.0,10.0,9.0,0.0,0.0,0.0
3019,14.0,35.0,4.0,21.0,39.0,9.0,3.0,0.0,0.0,0.0
3020,49.0,12.0,22.0,50.0,35.0,11.0,7.0,0.0,0.0,0.0
3021,2.0,35.0,17.0,29.0,9.0,7.0,12.0,0.0,0.0,0.0
3022,43.0,47.0,50.0,14.0,27.0,6.0,2.0,0.0,0.0,0.0
3023,2.0,44.0,29.0,4.0,16.0,5.0,6.0,0.0,0.0,0.0
3024,32.0,43.0,15.0,14.0,21.0,4.0,6.0,0.0,0.0,0.0
3025,7.0,14.0,10.0,24.0,21.0,5.0,10.0,0.0,0.0,0.0
3026,4.0,6.0,14.0,35.0,48.0,5.0,4.0,0.0,0.0,0.0
3027,21.0,31.0,15.0,39.0,28.0,3.0,10.0,0.0,0.0,0.0
3028,34.0,29.0,9.0,25.0,31.0,2.0,9.0,0.0,0.0,0.0
3029,13.0,28.0,45.0,49.0,26.0,4.0,8.0,0.0,0.0,0.0
3030,40.0,1.0,45.0,29.0,5.0,5.0,7.0,0.0,0.0,0.0
3031,46.0,29.0,9.0,13.0,32.0,6.0,5.0,0.0,0.0,0.0
3032,37.0,29.0,31.0,44.0,2.0,5.0,10.0,0.0,0.0,0.0
3033,45.0,10.0,17.0,19.0,9.0,11.0,6.0,0.0,0.0,0.0
3034,33.0,40.0,30.0,6.0,13.0,8.0,3.0,0.0,0.0,0.0
3035,3.0,41.0,42.0,15.0,33.0,3.0,12.0,0.0,0.0,0.0
3036,48.0,3.0,10.0,26.0,36.0,2.0,5.0,0.0,0.0,0.0
3037,26.0,39.0,47.0,28.0,40.0,11.0,5.0,0.0,0.0,0.0
3038,27.0,22.0,35.0,1.0,28.0,8.0,4.0,0.0,0.0,0.0
3039,2.0,27.0,24.0,18.0,9.0,8.0,11.0,0.0,0.0,0.0
3040,19.0,44.0,15.0,45.0,10.0,12.0,4.0,0.0,0.0,0.0
3041,25.0,44.0,46.0,26.0,4.0,6.0,5.0,0.0,0.0,0.0
3042,13.0,49.0,34.0,24.0,28.0,2.0,11.0,0.0,0.0,0.0
3043,33.0,3.0,39.0,34.0,9.0,6.0,5.0,0.0,0.0,0.0
3044,20.0,44.0,8.0,23.0,12.0,9.0,4.0,0.0,0.0,0.0
3045,43.0,18.0,21.0,2.0,6.0,12.0,5.0,0.0,0.0,0.0
3046,23.0,1.0,47.0,32.0,31.0,12.0,3.0,0.0,0.0,0.0
3047,50.0,12.0,30.0,11.0,19.0,12.0,7.0,0.0,0.0,0.0
3048,25.0,18.0,3.0,48.0,12.0,6.0,11.0,0.0,0.0,0.0
3049,35.0,8.0,47.0,28.0,50.0,5.0,11.0,0.0,0.0,0.0
3050,28.0,48.0,44.0,36.0,8.0,1.0,4.0,0.0,0.0,0.0
3051,9.0,19.0,13.0,43.0,46.0,7.0,3.0,0.0,0.0,0.0
3052,34.0,3.0,44.0,7.0,24.0,11.0,2.0,0.0,0.0,0.0
3053,21.0,18.0,30.0,4.0,16.0,9.0,11.0,0.0,0.0,0.0
3054,23.0,34.0,30.0,11.0,36.0,12.0,9.0,0.0,0.0,0.0
3055,34.0,39.0,8.0,28.0,50.0,8.0,12.0,0.0,0.0,0.0
3056,40.0,38.0,47.0,32.0,4.0,8.0,7.0,0.0,0.0,0.0
3057,5.0,28.0,1.0,20.0,25.0,12.0,8.0,0.0,0.0,0.0
3058,13.0,5.0,9.0,19.0,10.0,10.0,12.0,0.0,0.0,0.0
3059,4.0,8.0,45.0,26.0,40.0,2.0,12.0,0.0,0.0,0.0
3060,39.0,25.0,50.0,11.0,32.0,4.0,1.0,0.0,0.0,0.0
3061,1.0,50.0,41.0,17.0,35.0,1.0,3.0,0.0,0.0,0.0
3062,5.0,41.0,10.0,49.0,26.0,9.0,6.0,0.0,0.0,0.0
3063,3.0,28.0,32.0,23.0,48.0,8.0,6.0,0.0,0.0,0.0
3064,36.0,33.0,29.0,30.0,25.0,5.0,7.0,0.0,0.0,0.0
3065,43.0,27.0,12.0,42.0,8.0,1.0,10.0,0.0,0.0,0.0
3066,14.0,8.0,41.0,35.0,42.0,8.0,11.0,0.0,0.0,0.0
3067,6.0,37.0,2.0,24.0,29.0,9.0,11.0,0.0,0.0,0.0
3068,50.0,34.0,43.0,13.0,28.0,7.0,3.0,0.0,0.0,0.0
3069,26.0,8.0,23.0,10.0,41.0,5.0,6.0,0.0,0.0,0.0
3070,16.0,30.0,1.0,6.0,4.0,8.0,2.0,0.0,0.0,0.0
3071,24.0,31.0,14.0,19.0,4.0,2.0,5.0,0.0,0.0,0.0
3072,37.0,27.0,36.0,39.0,22.0,12.0,9.0,0.0,0.0,0.0
3073,50.0,43.0,5.0,18.0,42.0,4.0,10.0,0.0,0.0,0.0
3074,16.0,43.0,11.0,37.0,3.0,9.0,3.0,0.0,0.0,0.0
3075,24.0,48.0,14.0,16.0,21.0,4.0,7.0,0.0,0.0,0.0
3076,32.0,45.0,26.0,14.0,17.0,9.0,4.0,0.0,0.0,0.0
3077,40.0,26.0,7.0,33.0,11.0,2.0,8.0,0.0,0.0,0.0
3078,10.0,15.0,38.0,4.0,18.0,3.0,2.0,0.0,0.0,0.0
3079,17.0,40.0,31.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0
3080,41.0,43.0,34.0,25.0,35.0,12.0,9.0,0.0,0.0,0.0
3081,37.0,4.0,50.0,17.0,29.0,8.0,4.0,0.0,0.0,0.0
3082,37.0,23.0,45.0,35.0,1.0,8.0,2.0,0.0,0.0,0.0
3083,43.0,34.0,1.0,4.0,10.0,2.0,10.0,0.0,0.0,0.0
3084,26.0,18.0,27.0,50.0,30.0,9.0,10.0,0.0,0.0,0.0
3085,41.0,50.0,29.0,27.0,17.0,4.0,8.0,0.0,0.0,0.0
3086,43.0,23.0,10.0,17.0,27.0,1.0,4.0,0.0,0.0,0.0
3087,20.0,25.0,16.0,24.0,34.0,8.0,6.0,0.0,0.0,0.0
3088,39.0,4.0,48.0,40.0,14.0,12.0,9.0,0.0,0.0,0.0
3089,30.0,15.0,24.0,29.0,20.0,12.0,4.0,0.0,0.0,0.0
3090,2.0,24.0,20.0,35.0,18.0,8.0,4.0,0.0,0.0,0.0
3091,9.0,33.0,11.0,30.0,24.0,6.0,1.0,0.0,0.0,0.0
3092,36.0,48.0,44.0,38.0,13.0,5.0,12.0,0.0,0.0,0.0
3093,4.0,35.0,23.0,19.0,16.0,2.0,9.0,0.0,0.0,0.0
3094,26.0,31.0,8.0,47.0,13.0,6.0,9.0,0.0,0.0,0.0
3095,25.0,29.0,49.0,9.0,11.0,2.0,12.0,0.0,0.0,0.0
3096,18.0,21.0,1.0,11.0,46.0,11.0,9.0,0.0,0.0,0.0
3097,16.0,32.0,45.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0
3098,15.0,44.0,10.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0
3099,17.0,45.0,29.0,5.0,15.0,4.0,2.0,0.0,0.0,0.0
3100,45.0,36.0,18.0,47.0,2.0,6.0,12.0,0.0,0.0,0.0
3101,34.0,40.0,22.0,30.0,17.0,12.0,2.0,0.0,0.0,0.0
3102,36.0,30.0,23.0,42.0,7.0,8.0,11.0,0.0,0.0,0.0
3103,20.0,1.0,47.0,25.0,11.0,4.0,11.0,0.0,0.0,0.0
3104,47.0,45.0,46.0,49.0,48.0,3.0,4.0,0.0,0.0,0.0
3105,20.0,32.0,27.0,35.0,17.0,8.0,9.0,0.0,0.0,0.0
3106,31.0,20.0,17.0,47.0,28.0,11.0,10.0,0.0,0.0,0.0
3107,30.0,50.0,20.0,28.0,18.0,1.0,8.0,0.0,0.0,0.0
3108,41.0,42.0,9.0,3.0,31.0,7.0,4.0,0.0,0.0,0.0
3109,25.0,22.0,19.0,18.0,27.0,3.0,2.0,0.0,0.0,0.0
3110,24.0,31.0,36.0,11.0,26.0,12.0,11.0,0.0,0.0,0.0
3111,38.0,36.0,10.0,49.0,50.0,4.0,10.0,0.0,0.0,0.0
3112,45.0,13.0,32.0,17.0,19.0,10.0,2.0,0.0,0.0,0.0
3113,50.0,36.0,31.0,30.0,46.0,11.0,1.0,0.0,0.0,0.0
3114,24.0,49.0,5.0,30.0,10.0,4.0,2.0,0.0,0.0,0.0
3115,22.0,7.0,2.0,13.0,11.0,12.0,10.0,0.0,0.0,0.0
3116,27.0,3.0,6.0,38.0,45.0,4.0,7.0,0.0,0.0,0.0
3117,32.0,4.0,38.0,21.0,10.0,3.0,11.0,0.0,0.0,0.0
3118,31.0,48.0,42.0,17.0,11.0,2.0,11.0,0.0,0.0,0.0
3119,47.0,30.0,21.0,3.0,7.0,9.0,8.0,0.0,0.0,0.0
3120,28.0,12.0,22.0,31.0,48.0,3.0,5.0,0.0,0.0,0.0
3121,37.0,29.0,36.0,28.0,24.0,2.0,5.0,0.0,0.0,0.0
3122,7.0,44.0,11.0,19.0,38.0,11.0,8.0,0.0,0.0,0.0
3123,48.0,28.0,44.0,14.0,10.0,10.0,8.0,0.0,0.0,0.0
3124,3.0,11.0,9.0,15.0,24.0,10.0,6.0,0.0,0.0,0.0
3125,50.0,38.0,42.0,40.0,45.0,12.0,10.0,0.0,0.0,0.0
3126,16.0,32.0,9.0,49.0,42.0,12.0,8.0,0.0,0.0,0.0
3127,6.0,25.0,11.0,18.0,40.0,8.0,7.0,0.0,0.0,0.0
3128,48.0,47.0,34.0,49.0,35.0,11.0,7.0,0.0,0.0,0.0
3129,27.0,13.0,32.0,18.0,44.0,4.0,11.0,0.0,0.0,0.0
3130,47.0,12.0,37.0,43.0,7.0,3.0,2.0,0.0,0.0,0.0
3131,36.0,29.0,10.0,22.0,26.0,7.0,2.0,0.0,0.0,0.0
3132,31.0,43.0,49.0,14.0,47.0,5.0,9.0,0.0,0.0,0.0
3133,47.0,3.0,7.0,31.0,9.0,5.0,9.0,0.0,0.0,0.0
3134,19.0,4.0,16.0,42.0,33.0,5.0,2.0,0.0,0.0,0.0
3135,18.0,16.0,22.0,5.0,30.0,5.0,12.0,0.0,0.0,0.0
3136,2.0,7.0,23.0,20.0,36.0,10.0,6.0,0.0,0.0,0.0
3137,8.0,2.0,5.0,43.0,29.0,2.0,4.0,0.0,0.0,0.0
3138,46.0,36.0,32.0,8.0,23.0,3.0,5.0,0.0,0.0,0.0
3139,26.0,41.0,44.0,49.0,8.0,9.0,4.0,0.0,0.0,0.0
3140,6.0,10.0,43.0,29.0,48.0,9.0,5.0,0.0,0.0,0.0
3141,19.0,44.0,45.0,42.0,28.0,6.0,10.0,0.0,0.0,0.0
3142,34.0,3.0,14.0,38.0,16.0,3.0,5.0,0.0,0.0,0.0
3143,42.0,43.0,12.0,9.0,8.0,3.0,11.0,0.0,0.0,0.0
3144,23.0,2.0,43.0,41.0,49.0,11.0,9.0,0.0,0.0,0.0
3145,18.0,19.0,45.0,8.0,22.0,1.0,11.0,0.0,0.0,0.0
3146,47.0,41.0,26.0,23.0,13.0,5.0,9.0,0.0,0.0,0.0
3147,48.0,4.0,20.0,1.0,49.0,11.0,4.0,0.0,0.0,0.0
3148,34.0,39.0,42.0,46.0,36.0,12.0,4.0,0.0,0.0,0.0
3149,15.0,32.0,19.0,14.0,49.0,12.0,3.0,0.0,0.0,0.0
3150,22.0,8.0,31.0,44.0,49.0,3.0,7.0,0.0,0.0,0.0
3151,45.0,9.0,25.0,14.0,30.0,9.0,10.0,0.0,0.0,0.0
3152,32.0,21.0,9.0,37.0,10.0,5.0,3.0,0.0,0.0,0.0
3153,5.0,29.0,49.0,6.0,22.0,11.0,2.0,0.0,0.0,0.0
3154,27.0,41.0,12.0,1.0,8.0,3.0,4.0,0.0,0.0,0.0
3155,38.0,1.0,17.0,37.0,45.0,4.0,9.0,0.0,0.0,0.0
3156,16.0,37.0,31.0,43.0,41.0,3.0,6.0,0.0,0.0,0.0
3157,24.0,13.0,27.0,12.0,25.0,7.0,8.0,0.0,0.0,0.0
3158,33.0,25.0,26.0,47.0,29.0,10.0,11.0,0.0,0.0,0.0
3159,19.0,18.0,31.0,9.0,2.0,2.0,11.0,0.0,0.0,0.0
3160,30.0,21.0,36.0,49.0,31.0,10.0,2.0,0.0,0.0,0.0
3161,17.0,35.0,9.0,42.0,34.0,3.0,7.0,0.0,0.0,0.0
3162,20.0,8.0,13.0,35.0,50.0,10.0,5.0,0.0,0.0,0.0
3163,1.0,35.0,42.0,15.0,26.0,7.0,3.0,0.0,0.0,0.0
3164,5.0,16.0,49.0,39.0,19.0,11.0,9.0,0.0,0.0,0.0
3165,6.0,40.0,21.0,12.0,41.0,8.0,5.0,0.0,0.0,0.0
3166,8.0,27.0,39.0,2.0,6.0,9.0,6.0,0.0,0.0,0.0
3167,25.0,17.0,13.0,28.0,21.0,2.0,7.0,0.0,0.0,0.0
3168,15.0,43.0,41.0,48.0,5.0,12.0,2.0,0.0,0.0,0.0
3169,39.0,2.0,4.0,34.0,13.0,4.0,5.0,0.0,0.0,0.0
3170,22.0,28.0,32.0,2.0,5.0,11.0,12.0,0.0,0.0,0.0
3171,14.0,47.0,1.0,23.0,19.0,2.0,11.0,0.0,0.0,0.0
3172,6.0,1.0,2.0,22.0,12.0,6.0,1.0,0.0,0.0,0.0
3173,24.0,35.0,36.0,12.0,14.0,2.0,6.0,0.0,0.0,0.0
3174,5.0,16.0,3.0,30.0,44.0,1.0,12.0,0.0,0.0,0.0
3175,2.0,7.0,26.0,37.0,27.0,5.0,11.0,0.0,0.0,0.0
3176,46.0,15.0,17.0,36.0,25.0,1.0,9.0,0.0,0.0,0.0
3177,24.0,17.0,30.0,9.0,44.0,7.0,6.0,0.0,0.0,0.0
3178,25.0,15.0,4.0,26.0,16.0,11.0,2.0,0.0,0.0,0.0
3179,11.0,41.0,4.0,19.0,30.0,6.0,2.0,0.0,0.0,0.0
3180,12.0,36.0,17.0,6.0,30.0,8.0,5.0,0.0,0.0,0.0
3181,14.0,45.0,8.0,29.0,4.0,10.0,4.0,0.0,0.0,0.0
3182,32.0,15.0,4.0,17.0,46.0,5.0,4.0,0.0,0.0,0.0
3183,22.0,50.0,7.0,46.0,13.0,5.0,1.0,0.0,0.0,0.0
3184,10.0,11.0,3.0,49.0,43.0,11.0,9.0,0.0,0.0,0.0
3185,33.0,46.0,40.0,28.0,19.0,8.0,10.0,0.0,0.0,0.0
3186,1.0,6.0,36.0,19.0,30.0,11.0,5.0,0.0,0.0,0.0
3187,46.0,50.0,22.0,8.0,37.0,10.0,4.0,0.0,0.0,0.0
3188,32.0,4.0,40.0,19.0,10.0,9.0,10.0,0.0,0.0,0.0
3189,2.0,18.0,30.0,9.0,45.0,9.0,2.0,0.0,0.0,0.0
3190,35.0,15.0,12.0,17.0,28.0,11.0,4.0,0.0,0.0,0.0
3191,27.0,50.0,2.0,25.0,13.0,6.0,2.0,0.0,0.0,0.0
3192,24.0,45.0,14.0,37.0,44.0,4.0,8.0,0.0,0.0,0.0
3193,8.0,16.0,21.0,40.0,43.0,6.0,7.0,0.0,0.0,0.0
3194,5.0,38.0,22.0,1.0,42.0,1.0,8.0,0.0,0.0,0.0
3195,50.0,1.0,42.0,35.0,33.0,1.0,11.0,0.0,0.0,0.0
3196,37.0,14.0,47.0,33.0,24.0,1.0,4.0,0.0,0.0,0.0
3197,32.0,11.0,35.0,26.0,7.0,8.0,11.0,0.0,0.0,0.0
3198,10.0,7.0,22.0,46.0,30.0,7.0,6.0,0.0,0.0,0.0
3199,14.0,2.0,43.0,11.0,42.0,10.0,2.0,0.0,0.0,0.0
3200,11.0,15.0,32.0,30.0,45.0,2.0,6.0,0.0,0.0,0.0
3201,29.0,7.0,32.0,13.0,12.0,1.0,3.0,0.0,0.0,0.0
3202,15.0,5.0,25.0,23.0,21.0,6.0,7.0,0.0,0.0,0.0
3203,16.0,44.0,6.0,30.0,38.0,8.0,6.0,0.0,0.0,0.0
3204,4.0,44.0,12.0,48.0,46.0,6.0,9.0,0.0,0.0,0.0
3205,29.0,19.0,7.0,40.0,16.0,5.0,3.0,0.0,0.0,0.0
3206,2.0,35.0,29.0,41.0,26.0,3.0,2.0,0.0,0.0,0.0
3207,18.0,43.0,27.0,42.0,3.0,1.0,4.0,0.0,0.0,0.0
3208,11.0,41.0,13.0,17.0,34.0,10.0,7.0,0.0,0.0,0.0
3209,4.0,30.0,20.0,27.0,35.0,5.0,12.0,0.0,0.0,0.0
3210,12.0,21.0,15.0,26.0,11.0,2.0,1.0,0.0,0.0,0.0
3211,6.0,23.0,49.0,12.0,30.0,4.0,7.0,0.0,0.0,0.0
3212,17.0,4.0,48.0,21.0,39.0,8.0,7.0,0.0,0.0,0.0
3213,13.0,1.0,4.0,24.0,26.0,5.0,2.0,0.0,0.0,0.0
3214,1.0,17.0,12.0,6.0,20.0,4.0,12.0,0.0,0.0,0.0
3215,10.0,11.0,14.0,35.0,18.0,7.0,9.0,0.0,0.0,0.0
3216,25.0,20.0,42.0,31.0,44.0,7.0,5.0,0.0,0.0,0.0
3217,31.0,9.0,21.0,32.0,4.0,10.0,4.0,0.0,0.0,0.0
3218,47.0,42.0,39.0,26.0,44.0,11.0,6.0,0.0,0.0,0.0
3219,1.0,11.0,42.0,38.0,39.0,8.0,12.0,0.0,0.0,0.0
3220,1.0,27.0,28.0,38.0,30.0,10.0,2.0,0.0,0.0,0.0
3221,10.0,35.0,19.0,1.0,36.0,12.0,3.0,0.0,0.0,0.0
3222,44.0,10.0,20.0,28.0,22.0,4.0,2.0,0.0,0.0,0.0
3223,45.0,44.0,32.0,35.0,49.0,2.0,8.0,0.0,0.0,0.0
3224,6.0,33.0,20.0,32.0,21.0,10.0,4.0,0.0,0.0,0.0
3225,20.0,43.0,38.0,30.0,3.0,12.0,8.0,0.0,0.0,0.0
3226,43.0,27.0,6.0,20.0,26.0,6.0,2.0,0.0,0.0,0.0
3227,14.0,39.0,9.0,50.0,23.0,3.0,7.0,0.0,0.0,0.0
3228,9.0,38.0,32.0,8.0,10.0,4.0,10.0,0.0,0.0,0.0
3229,32.0,16.0,43.0,22.0,5.0,7.0,5.0,0.0,0.0,0.0
3230,29.0,43.0,26.0,19.0,3.0,10.0,5.0,0.0,0.0,0.0
3231,1.0,50.0,32.0,33.0,11.0,4.0,6.0,0.0,0.0,0.0
3232,43.0,17.0,7.0,27.0,45.0,2.0,8.0,0.0,0.0,0.0
3233,47.0,41.0,8.0,34.0,27.0,5.0,9.0,0.0,0.0,0.0
3234,49.0,46.0,36.0,38.0,29.0,12.0,5.0,0.0,0.0,0.0
3235,15.0,27.0,25.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0
3236,39.0,5.0,14.0,28.0,38.0,2.0,5.0,0.0,0.0,0.0
3237,13.0,35.0,41.0,12.0,37.0,7.0,11.0,0.0,0.0,0.0
3238,47.0,50.0,35.0,23.0,28.0,2.0,7.0,0.0,0.0,0.0
3239,31.0,29.0,19.0,32.0,17.0,12.0,4.0,0.0,0.0,0.0
3240,12.0,24.0,47.0,31.0,15.0,11.0,7.0,0.0,0.0,0.0
3241,50.0,13.0,42.0,14.0,29.0,7.0,3.0,0.0,0.0,0.0
3242,23.0,19.0,9.0,25.0,3.0,9.0,4.0,0.0,0.0,0.0
3243,44.0,32.0,7.0,4.0,30.0,11.0,6.0,0.0,0.0,0.0
3244,16.0,24.0,26.0,1.0,18.0,9.0,11.0,0.0,0.0,0.0
3245,48.0,32.0,15.0,42.0,18.0,1.0,12.0,0.0,0.0,0.0
3246,40.0,15.0,17.0,22.0,50.0,1.0,4.0,0.0,0.0,0.0
3247,3.0,29.0,49.0,14.0,11.0,8.0,4.0,0.0,0.0,0.0
3248,28.0,50.0,38.0,1.0,20.0,12.0,7.0,0.0,0.0,0.0
3249,4.0,43.0,15.0,39.0,37.0,7.0,10.0,0.0,0.0,0.0
3250,20.0,29.0,27.0,6.0,14.0,1.0,8.0,0.0,0.0,0.0
3251,50.0,34.0,30.0,47.0,16.0,11.0,2.0,0.0,0.0,0.0
3252,28.0,1.0,10.0,4.0,38.0,10.0,8.0,0.0,0.0,0.0
3253,22.0,36.0,19.0,40.0,23.0,2.0,11.0,0.0,0.0,0.0
3254,22.0,6.0,25.0,20.0,2.0,3.0,12.0,0.0,0.0,0.0
3255,7.0,19.0,27.0,3.0,29.0,4.0,5.0,0.0,0.0,0.0
3256,33.0,40.0,21.0,7.0,4.0,7.0,9.0,0.0,0.0,0.0
3257,21.0,40.0,19.0,17.0,22.0,3.0,10.0,0.0,0.0,0.0
3258,33.0,35.0,29.0,22.0,49.0,2.0,3.0,0.0,0.0,0.0
3259,14.0,22.0,32.0,13.0,42.0,1.0,8.0,0.0,0.0,0.0
3260,6.0,18.0,24.0,7.0,26.0,2.0,11.0,0.0,0.0,0.0
3261,47.0,2.0,43.0,41.0,1.0,6.0,1.0,0.0,0.0,0.0
3262,22.0,14.0,45.0,34.0,3.0,1.0,11.0,0.0,0.0,0.0
3263,14.0,7.0,33.0,18.0,47.0,1.0,6.0,0.0,0.0,0.0
3264,44.0,14.0,31.0,42.0,49.0,10.0,2.0,0.0,0.0,0.0
3265,33.0,5.0,28.0,49.0,14.0,2.0,5.0,0.0,0.0,0.0
3266,14.0,50.0,6.0,8.0,48.0,5.0,12.0,0.0,0.0,0.0
3267,49.0,39.0,33.0,23.0,12.0,8.0,5.0,0.0,0.0,0.0
3268,24.0,22.0,4.0,21.0,41.0,1.0,7.0,0.0,0.0,0.0
3269,29.0,4.0,35.0,42.0,12.0,5.0,3.0,0.0,0.0,0.0
3270,46.0,16.0,12.0,13.0,49.0,2.0,8.0,0.0,0.0,0.0
3271,25.0,15.0,50.0,35.0,4.0,6.0,3.0,0.0,0.0,0.0
3272,35.0,49.0,23.0,44.0,20.0,9.0,4.0,0.0,0.0,0.0
3273,3.0,30.0,23.0,40.0,47.0,12.0,11.0,0.0,0.0,0.0
3274,28.0,32.0,38.0,25.0,7.0,2.0,7.0,0.0,0.0,0.0
3275,11.0,33.0,14.0,2.0,34.0,7.0,2.0,0.0,0.0,0.0
3276,33.0,28.0,7.0,38.0,37.0,11.0,6.0,0.0,0.0,0.0
3277,8.0,38.0,3.0,20.0,23.0,9.0,12.0,0.0,0.0,0.0
3278,40.0,38.0,44.0,41.0,21.0,7.0,5.0,0.0,0.0,0.0
3279,6.0,9.0,27.0,5.0,47.0,9.0,2.0,0.0,0.0,0.0
3280,47.0,9.0,50.0,49.0,48.0,10.0,8.0,0.0,0.0,0.0
3281,16.0,10.0,30.0,32.0,45.0,7.0,2.0,0.0,0.0,0.0
3282,25.0,44.0,21.0,3.0,29.0,2.0,11.0,0.0,0.0,0.0
3283,9.0,4.0,12.0,37.0,43.0,7.0,3.0,0.0,0.0,0.0
3284,22.0,44.0,39.0,6.0,25.0,4.0,6.0,0.0,0.0,0.0
3285,10.0,27.0,19.0,23.0,1.0,9.0,3.0,0.0,0.0,0.0
3286,50.0,15.0,29.0,49.0,9.0,3.0,12.0,0.0,0.0,0.0
3287,50.0,13.0,35.0,41.0,33.0,3.0,6.0,0.0,0.0,0.0
3288,23.0,28.0,16.0,13.0,31.0,7.0,3.0,0.0,0.0,0.0
3289,29.0,5.0,41.0,9.0,1.0,5.0,1.0,0.0,0.0,0.0
3290,18.0,8.0,44.0,15.0,4.0,8.0,12.0,0.0,0.0,0.0
3291,10.0,35.0,1.0,32.0,28.0,10.0,3.0,0.0,0.0,0.0
3292,36.0,9.0,47.0,21.0,41.0,12.0,7.0,0.0,0.0,0.0
